tmdb_id,original_title,popularity,vote_average,vote_count,imdb_id,title,genres,runtime,overview,movie_id,rating,year,movie_genres
10731,The Client,15.263829,6.4,287,tt0109446,The Client,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",119,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",the+client+1994,3.111111111111111,1994,Drama_Thriller_Crime_Mystery
2758,Addams Family Values,17.555909,6.5,537,tt0106220,Addams Family Values,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",94,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",addams+family+values+1993,2.933333333333333,1993,Comedy_Family_Fantasy
1892,Return of the Jedi,14.586087,7.9,4763,tt0086190,Return of the Jedi,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",135,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",return+of+the+jedi+1983,4.2,1983,Adventure_Action_Science Fiction
714,Tomorrow Never Dies,17.159576,6.0,941,tt0120347,Tomorrow Never Dies,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",119,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,tomorrow+never+dies+1997,3.3333333333333335,1997,Adventure_Action_Thriller
568,Apollo 13,18.761467,7.3,1637,tt0112384,Apollo 13,"[{'id': 18, 'name': 'Drama'}]",140,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",apollo+13+1995,3.7555555555555555,1995,Drama
12104,Pink Floyd: The Wall,6.773407,7.7,363,tt0084503,Pink Floyd: The Wall,"[{'id': 10402, 'name': 'Music'}]",95,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,pink+floyd+the+wall+1982,3.6666666666666665,1982,Music
15121,The Sound of Music,9.06773,7.4,966,tt0059742,The Sound of Music,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",174,Film adaptation of a classic Rodgers and Hammerstein musical based on a nun who becomes a governess for an Austrian family.,the+sound+of+music+1965,3.3333333333333335,1965,Drama_Family_Music_Romance
10306,Poltergeist III,7.977693,4.6,127,tt0095889,Poltergeist III,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",98,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?",poltergeist+iii+1988,3.0,1988,Horror_Thriller
9922,The Postman,6.537407,6.1,306,tt0119925,The Postman,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",177,"In 2013 there are no highways, no I-ways, no dreams of a better tomorrow, only scattered survivors across what was once the Unites States. Into this apocalyptic wasteland comes an enigmatic drifter with a mule, a knack for Shakespeare and something yet undiscovered: the power to inspire hope.",the+postman+1997,4.333333333333333,1997,Drama_Adventure
858,Sleepless in Seattle,10.234919,6.5,630,tt0108160,Sleepless in Seattle,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",105,A young boy who tries to set his dad up on a date after the death of his mother. He calls into a radio station to talk about his dad’s loneliness which soon leads the dad into meeting a Journalist Annie who flies to Seattle to write a story about the boy and his dad. Yet Annie ends up with more than just a story in this popular romantic comedy.,sleepless+in+seattle+1993,3.8260869565217392,1993,Comedy_Drama_Romance
37247,The Graduate,12.057829,7.6,855,tt0061722,The Graduate,"[{'id': 18, 'name': 'Drama'}]",106,A recent college graduate finds himself in a love triangle with an older woman and her daughter.,the+graduate+1967,4.454545454545454,1967,Drama
10155,U Turn,7.923639,6.5,185,tt0120399,U Turn,"[{'id': 53, 'name': 'Thriller'}]",125,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.",u+turn+1997,2.25,1997,Thriller
9058,Only You,4.936761,6.4,92,tt0110737,Only You,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",115,"A childhood incident has convinced Faith Corvatch that her true love is a guy named ""Damon Bradley,"" but she has yet to meet him. Preparing to settle down and marry a foot doctor, Faith impulsively flies to Venice when it seems that she may be able to finally encounter the man of her dreams. Instead, she meets the charming Peter Wright. But can they fall in love if she still believes that she is intended to be with someone else?",only+you+1994,4.0,1994,Comedy_Drama_Romance
241,Natural Born Killers,11.226856,6.9,927,tt0110632,Natural Born Killers,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",119,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,natural+born+killers+1994,2.3157894736842106,1994,Crime_Thriller_Drama
854,The Mask,14.13488,6.6,2550,tt0110475,The Mask,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",101,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",the+mask+1994,3.1578947368421053,1994,Romance_Comedy_Crime_Fantasy
134,"O Brother, Where Art Thou?",12.434175,7.3,1144,tt0190590,"O Brother, Where Art Thou?","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",106,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",o+brother_+where+art+thou+2000,3.888888888888889,2000,Action_Adventure_Comedy
36685,The Rocky Horror Picture Show,8.699428,7.4,703,tt0073629,The Rocky Horror Picture Show,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",100,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",the+rocky+horror+picture+show+1975,4.454545454545454,1975,Comedy_Horror_Music_Science Fiction
1587,What's Eating Gilbert Grape,10.3919,7.5,943,tt0108550,What's Eating Gilbert Grape,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",118,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",whats+eating+gilbert+grape+1993,3.769230769230769,1993,Romance_Drama
6957,The 40 Year Old Virgin,11.519662,6.2,2020,tt0405422,The 40 Year Old Virgin,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",116,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",the+40+year+old+virgin+2005,3.6666666666666665,2005,Comedy_Romance
925,Do the Right Thing,10.465403,7.6,301,tt0097216,Do the Right Thing,"[{'id': 18, 'name': 'Drama'}]",120,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",do+the+right+thing+1989,5.0,1989,Drama
13203,Son in Law,9.122718,5.6,81,tt0108186,Son in Law,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",95,"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",son+in+law+1993,3.25,1993,Comedy_Drama_Romance
828,The Day the Earth Stood Still,9.360003,7.3,323,tt0043456,The Day the Earth Stood Still,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",92,An alien and a robot land on earth after World War II and tell mankind to be peaceful or face destruction. A classic science fiction film from Robert Wise with an exceptional message.,the+day+the+earth+stood+still+1951,2.8333333333333335,1951,Drama_Science Fiction_Thriller
15389,Metropolitan,1.68399,7.0,39,tt0100142,Metropolitan,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",98,"A sparkling comedic chronicle of a middle-class young man’s romantic misadventures among New York City’s debutante society. Stillman’s deft, literate dialogue and hilariously highbrow observations earned this debut film an Academy Award nomination for Best Original Screenplay. Alongside the wit and sophistication, though, lies a tender tale of adolescent anxiety.",metropolitan+1990,4.0,1990,Comedy_Drama
424,Schindler's List,41.725123,8.3,4436,tt0108052,Schindler's List,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",195,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,schindlers+list+1993,4.327272727272727,1993,Drama_History_War
1597,Meet the Parents,14.178281,6.6,1743,tt0212338,Meet the Parents,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",108,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",meet+the+parents+2000,3.8,2000,Comedy_Romance
1890,Children of a Lesser God,8.503064,6.9,72,tt0090830,Children of a Lesser God,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",119,"James is a new speech teacher at a school for the deaf. He falls for Sarah, a pupil who decided to stay on at the school rather than venture into the big bad world. She shuns him at first, refusing to read his lips and only using signs. Will her feelings change over time?",children+of+a+lesser+god+1986,3.0,1986,Drama_Romance
8065,21,8.33756,6.5,1406,tt0478087,21,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",123,"Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",21+2008,4.0,2008,Drama_Crime
